species_guid,record_guid,scientific_name,species_type,medium_guid,medium_scientific_name,description,medium_type,reference_id,reference_name,page,author,created_time,editor,update_time,temp_guid,temp_scientific_name,named_year
fc25e422-e665-4b35-b39b-fc4a8fea0014,a47b79f0-4948-4abe-9f27-5f33f40cfa65,Xiphinema americanum,有害生物,DD517ACB-0FE4-4F42-84AE-C6A67009AC9A,Tobacco ringspot virus,线虫在24小时内可以获毒，成虫和幼虫都可以传播。线虫的传播效率很高，可传播至多种植物。,媒介,159124,中国进境植物检疫性有害生物——病毒卷,224,cpqis.wangnaiyang,2014-07-28 09:51:58,,,FC25E422-E665-4B35-B39B-FC4A8FEA0014,Xiphinema americanum,
fc25e422-e665-4b35-b39b-fc4a8fea0014,01b5a622-59f6-476e-ae0d-3af0940b2fb7,Xiphinema americanum,有害生物,6407CCF4-4C8C-47ED-8DF5-DE4F8CDDE3AA,Tomato ringspot virus,Xiphinema americanum是传毒的优势种群。生活周期至少为一年，线虫能在没有寄主植物的土壤中发育成熟，但是不能繁殖。线虫繁殖最适宜温度为2℃-24℃，高温和低湿条件下种群数量减少，在冰冻土壤中存活期短。,媒介,159124,中国进境植物检疫性有害生物——病毒卷,210,cpqis.wangnaiyang,2014-07-25 11:04:00,,,FC25E422-E665-4B35-B39B-FC4A8FEA0014,Xiphinema americanum,
fc25e422-e665-4b35-b39b-fc4a8fea0014,37ddc941-243c-4768-92c5-54644de68a56,Xiphinema americanum,有害生物,B2D7654B-CA92-42B1-9E4B-CF7373255515,Peach rosette mosaic virus,,媒介,159124,中国进境植物检疫性有害生物——病毒卷,108,cpqis.wangnaiyang,2014-07-14 10:22:57,,,FC25E422-E665-4B35-B39B-FC4A8FEA0014,Xiphinema americanum,
fc25e422-e665-4b35-b39b-fc4a8fea0014,f684c27a-10df-47dd-bb89-3a4be790fcae,Xiphinema americanum,有害生物,DD517ACB-0FE4-4F42-84AE-C6A67009AC9A,Tobacco ringspot virus,,媒介,2946,Tobacco ringspot virus,,zhangjianjun,,,,FC25E422-E665-4B35-B39B-FC4A8FEA0014,Xiphinema americanum,
fc25e422-e665-4b35-b39b-fc4a8fea0014,ffb59039-ee63-4dad-8501-474e5ec10990,Xiphinema americanum,有害生物,46F136FD-7C57-4EC2-ACC4-0B42ACDECC51,Grapevine fanleaf virus,,媒介,3138,Grapevine fanleaf virus,,zhangjianjun,,,,FC25E422-E665-4B35-B39B-FC4A8FEA0014,Xiphinema americanum,
fc25e422-e665-4b35-b39b-fc4a8fea0014,de8fa589-4c57-491f-bfa2-a26806bc3b62,Xiphinema americanum,有害生物,E6D99F71-974F-4F09-BAF1-FFAAC8028436,Cherry rasp leaf virus,,媒介,3047,Cherry rasp leaf virus,,zhangjianjun,,,,FC25E422-E665-4B35-B39B-FC4A8FEA0014,Xiphinema americanum,
93fa4b62-9d8c-4016-a1d1-b3799c2c65e9,a8fb9800-485f-45f2-bd8d-1f8e3ec7a0c1,Trichodorus similis,有害生物,DD98EFF0-2422-40AB-AD93-785094CEE294,Tobacco rattle virus,,媒介,2945,Tobacco rattle virus,,zhangjianjun,,,,93FA4B62-9D8C-4016-A1D1-B3799C2C65E9,Trichodorus similis,
7ccc0155-6ad1-417d-9fa5-d370323aea4e,d5042a71-098a-4dff-a100-6682163b8c85,Trichodorus primitivus,有害生物,BCD5C4E5-A9B4-4212-ADD6-B6F2F11C7EF4,Pea early-browning virus,,媒介,161401,CPC2016,,cpqis.zhengsizhu,2016-12-03 15:59:51,,,7CCC0155-6AD1-417D-9FA5-D370323AEA4E,Trichodorus primitivus,
7ccc0155-6ad1-417d-9fa5-d370323aea4e,ccf6cce3-2942-49ad-b9b2-ba257478da57,Trichodorus primitivus,有害生物,DD98EFF0-2422-40AB-AD93-785094CEE294,Tobacco rattle virus,,媒介,2945,Tobacco rattle virus,,zhangjianjun,,,,7CCC0155-6AD1-417D-9FA5-D370323AEA4E,Trichodorus primitivus,
b0824941-3080-48e4-9b6a-243bd947a131,f1b3591d-d745-44bf-8321-f67c993febbb,Trichodorus cylindricus,有害生物,DD98EFF0-2422-40AB-AD93-785094CEE294,Tobacco rattle virus,,媒介,152569,GBT 24829-2009毛刺线虫属（传毒种类）检疫鉴定方法,,cpqis.huangjing,2017-06-16 16:33:25,,,B0824941-3080-48E4-9B6A-243BD947A131,Trichodorus cylindricus,
f238069a-69e8-497d-aea3-e160c53991e2,0835775a-997e-41e5-9516-6ab4ad9d8ffe,Sternochetus olivieri,有害生物,adc64102-7f1e-4da0-ad2d-cfe36de39641,Mangifera indica,通过幼虫、蛹和成虫在果实内危害取食传播，隐蔽性强。,媒介,154985,SN/T 1401-2011芒果象检疫鉴定方法,2,徐淼锋,2024-10-20 10:15:28,徐淼锋,2024-10-20 10:15:28,,,Linn.
c0ff01d5-e95f-4f42-8925-94192342b5c6,29933f27-5bb0-406a-ab8e-62f6364da7ed,Radopholus similis,有害生物,8AE094C2-D160-422B-BAAC-763E9B9731FC,Fusarium oxysporum,,媒介,2006,Hirschmanniella oryzae,,suhan,,,,C0FF01D5-E95F-4F42-8925-94192342B5C6,Radopholus similis,Schltdl.
c0ff01d5-e95f-4f42-8925-94192342b5c6,faa0b84c-4c25-40d8-bccf-b80b9fa1059d,Radopholus similis,有害生物,8AE094C2-D160-422B-BAAC-763E9B9731FC,Fusarium oxysporum,,媒介,2028,Hirschmanniella oryzae,,suhan,,,,C0FF01D5-E95F-4F42-8925-94192342B5C6,Radopholus similis,Schltdl.
c0ff01d5-e95f-4f42-8925-94192342b5c6,f0254701-fb0a-4e8b-b015-b84ef71b800d,Radopholus similis,有害生物,8AE094C2-D160-422B-BAAC-763E9B9731FC,Fusarium oxysporum,,媒介,2041,Hirschmanniella oryzae,,suhan,,,,C0FF01D5-E95F-4F42-8925-94192342B5C6,Radopholus similis,Schltdl.
691aeab6-ad56-46b9-80a7-392930e619f0,82b7c080-3f03-4c5a-8db8-7c52a1715107,Myzus persicae,有害生物,1309ECA5-EA37-4C2A-AF53-C69BC6188C97,Cucurbit aphid-borne yellows virus,"Cucurbit aphid-borne yellows virus (CABYV) is a phloem-limited virus that is transmitted in a persistent, non-propagative mode by aphids, including Aphis gossypii and Myzus persicae.",媒介,165574,First report of Cucurbit aphid-borne yellows virus in Vicia faba,NDR_035013,cpqis.wangnaiyang,2019-01-03 09:07:38,,,691AEAB6-AD56-46B9-80A7-392930E619F0,Myzus persicae,
691aeab6-ad56-46b9-80a7-392930e619f0,f6458940-a8b0-412e-bf67-4ac4cd220d09,Myzus persicae,有害生物,E20C6ED0-B14C-46CA-BDB8-C156B8CA2DEF,Pea enation mosaic virus-1,,媒介,161570,作物保护大全检索系统2016（Crop Protection Compendium 2016）,,cpqis.zhangweidong,2016-11-11 10:06:08,,,691AEAB6-AD56-46B9-80A7-392930E619F0,Myzus persicae,(PEMV-1)
691aeab6-ad56-46b9-80a7-392930e619f0,c2d51a95-bef5-44bb-a71b-81a8967298e2,Myzus persicae,有害生物,78B88EE2-D2D3-4BDC-964A-B38F448189FA,Tobacco vein distorting virus,,媒介,161570,作物保护大全检索系统2016（Crop Protection Compendium 2016）,,cpqis.zhangweidong,2016-11-10 17:03:26,,,691AEAB6-AD56-46B9-80A7-392930E619F0,Myzus persicae,
691aeab6-ad56-46b9-80a7-392930e619f0,c11bacf9-1223-45fc-aaba-7babe3b413be,Myzus persicae,有害生物,B09BA016-0B38-4780-A1E1-25A2C077CD1A,Tobacco yellow net virus,,媒介,161570,作物保护大全检索系统2016（Crop Protection Compendium 2016）,,cpqis.zhangweidong,2016-11-10 17:01:56,,,691AEAB6-AD56-46B9-80A7-392930E619F0,Myzus persicae,(TYNV)
691aeab6-ad56-46b9-80a7-392930e619f0,eae9aae3-bd51-4a9b-a946-6c6e906ab33f,Myzus persicae,有害生物,669BCB93-DEDF-4500-8F96-9DB652DC8EC5,Red clover vein mosaic virus,,媒介,161949,Red clover vein mosaic virus,,cpqis.fanwei,2016-08-22 09:46:44,,,691AEAB6-AD56-46B9-80A7-392930E619F0,Myzus persicae,
