species_guid,plant_parts,pest_stage,visibility_type,spreading_way
e5e5fd2d-81df-4829-ae26-72930fb84ffe,鳞球茎（包括鳞茎/块茎/块根）,,不可见,
e5e5fd2d-81df-4829-ae26-72930fb84ffe,茎;枝;芽,,不可见,
e5e5fd2d-81df-4829-ae26-72930fb84ffe,花,,不可见,
e5e5fd2d-81df-4829-ae26-72930fb84ffe,果实（包括果柄）,,不可见,
e5e5fd2d-81df-4829-ae26-72930fb84ffe,根,,不可见,
cc1eddc4-eae5-41ee-97a2-3aa5ebaf981b,种子,,,
cc1eddc4-eae5-41ee-97a2-3aa5ebaf981b,种苗;组培苗,,,
cc1eddc4-eae5-41ee-97a2-3aa5ebaf981b,叶,,,
cc1eddc4-eae5-41ee-97a2-3aa5ebaf981b,茎;枝;芽,,,
cc1eddc4-eae5-41ee-97a2-3aa5ebaf981b,花,,,
cc1eddc4-eae5-41ee-97a2-3aa5ebaf981b,果实（包括果柄）,,,
cc1eddc4-eae5-41ee-97a2-3aa5ebaf981b,根,,,
77c13f5f-44e6-4691-8005-2198bc076520,种子,,,
77c13f5f-44e6-4691-8005-2198bc076520,种苗;组培苗,,,
77c13f5f-44e6-4691-8005-2198bc076520,叶,,,
77c13f5f-44e6-4691-8005-2198bc076520,茎;枝;芽,,,
77c13f5f-44e6-4691-8005-2198bc076520,花,,,
77c13f5f-44e6-4691-8005-2198bc076520,果实（包括果柄）,,,
77c13f5f-44e6-4691-8005-2198bc076520,根,,,
e9e725f0-c557-4477-8a81-aa78a2e0a269,种子,,,
e9e725f0-c557-4477-8a81-aa78a2e0a269,种苗;组培苗,,,
e9e725f0-c557-4477-8a81-aa78a2e0a269,叶,,,
e9e725f0-c557-4477-8a81-aa78a2e0a269,茎;枝;芽,,,
e9e725f0-c557-4477-8a81-aa78a2e0a269,花,,,
e9e725f0-c557-4477-8a81-aa78a2e0a269,果实（包括果柄）,,,
e9e725f0-c557-4477-8a81-aa78a2e0a269,根,,,
6fa736ec-a792-417d-bd19-25d80afc2842,种子,,,
6fa736ec-a792-417d-bd19-25d80afc2842,种苗;组培苗,,,
6fa736ec-a792-417d-bd19-25d80afc2842,叶,,,
6fa736ec-a792-417d-bd19-25d80afc2842,茎;枝;芽,,,
6fa736ec-a792-417d-bd19-25d80afc2842,花,,,
6fa736ec-a792-417d-bd19-25d80afc2842,果实（包括果柄）,,,
6fa736ec-a792-417d-bd19-25d80afc2842,根,,,
922936be-6ddf-40fe-bcff-39b8413c8587,全株,,,
e9b5d862-73a6-4ecc-8dd1-9c5e359a26f3,全株,,,
db00ba89-673b-4897-8370-fbe9fa82a989,种子,,,
db00ba89-673b-4897-8370-fbe9fa82a989,种苗;组培苗,,,
db00ba89-673b-4897-8370-fbe9fa82a989,叶,,,
db00ba89-673b-4897-8370-fbe9fa82a989,茎;枝;芽,,,
db00ba89-673b-4897-8370-fbe9fa82a989,花,,,
db00ba89-673b-4897-8370-fbe9fa82a989,果实（包括果柄）,,,
db00ba89-673b-4897-8370-fbe9fa82a989,根,,,
ab63dc0e-0a64-4ac9-b541-ac7352fc6f9f,全株,,,
c0f5ca56-d9d0-4fe8-8e8b-94a53f8dce3e,全株,,,
e9f08cf9-4952-4f46-8496-05b823911d16,叶,,,
c025e4a1-8551-4aaf-8677-4f23c1889a1f,种子,,,
c025e4a1-8551-4aaf-8677-4f23c1889a1f,种苗;组培苗,,,
c025e4a1-8551-4aaf-8677-4f23c1889a1f,叶,,,
c025e4a1-8551-4aaf-8677-4f23c1889a1f,茎;枝;芽,,,
c025e4a1-8551-4aaf-8677-4f23c1889a1f,花,,,
c025e4a1-8551-4aaf-8677-4f23c1889a1f,果实（包括果柄）,,,
c025e4a1-8551-4aaf-8677-4f23c1889a1f,根,,,
b912885b-9a59-49c3-a0ed-23e54274f9c0,全株,,,
acc3c60e-cd91-4f6f-ba10-b000319bbc55,叶,,,
751f03f5-43cf-4f79-bd53-9301e43eaff0,全株,,,
1da94e90-68f7-41a9-bad8-6e18c2d29672,全株,,,
94881a5b-bc71-4872-889d-2b6cb1de79bc,叶,,,
a705e662-cacb-4adb-bfcc-ad868961ee93,全株,,,
be416764-5c2e-40ff-acc7-0dcb416a4f2d,种子,,,
be416764-5c2e-40ff-acc7-0dcb416a4f2d,种苗;组培苗,,,
be416764-5c2e-40ff-acc7-0dcb416a4f2d,叶,,,
be416764-5c2e-40ff-acc7-0dcb416a4f2d,花,,,
be416764-5c2e-40ff-acc7-0dcb416a4f2d,根,,,
9b11c3a1-c8be-44ae-9602-f17216493136,全株,,,
a693993c-c616-4de0-bd4a-fb637697770f,种子,,,
a693993c-c616-4de0-bd4a-fb637697770f,种苗;组培苗,,,
a693993c-c616-4de0-bd4a-fb637697770f,叶,,,
a693993c-c616-4de0-bd4a-fb637697770f,茎;枝;芽,,,
a693993c-c616-4de0-bd4a-fb637697770f,花,,,
a693993c-c616-4de0-bd4a-fb637697770f,果实（包括果柄）,,,
a693993c-c616-4de0-bd4a-fb637697770f,根,,,
90d0bc9e-e203-4d8c-be82-900f8dda999f,叶,,不可见,
90d0bc9e-e203-4d8c-be82-900f8dda999f,茎;枝;芽,,不可见,
90d0bc9e-e203-4d8c-be82-900f8dda999f,花,,不可见,
90d0bc9e-e203-4d8c-be82-900f8dda999f,果实（包括果柄）,,裸眼可见,
90d0bc9e-e203-4d8c-be82-900f8dda999f,根,,不可见,
bae1e59e-5c5b-4a41-9195-d49738a800f8,叶,,不可见,
bae1e59e-5c5b-4a41-9195-d49738a800f8,全株,,,
bae1e59e-5c5b-4a41-9195-d49738a800f8,木材,,不可见,
bae1e59e-5c5b-4a41-9195-d49738a800f8,茎;枝;芽,,不可见,
bae1e59e-5c5b-4a41-9195-d49738a800f8,果实（包括果柄）,,,
7b1424cb-eb47-4ee1-83e9-13b69cee997c,全株,,,
68240036-a907-46a9-9acd-2dc31fa8fe8b,叶,,,
68240036-a907-46a9-9acd-2dc31fa8fe8b,茎;枝;芽,,,
68240036-a907-46a9-9acd-2dc31fa8fe8b,果实（包括果柄）,,,
90b24b94-0d83-41c3-a234-3849f86ac690,种苗;组培苗,,不可见,
90b24b94-0d83-41c3-a234-3849f86ac690,叶,,不可见,
90b24b94-0d83-41c3-a234-3849f86ac690,茎;枝;芽,,不可见,
90b24b94-0d83-41c3-a234-3849f86ac690,花,,不可见,
90b24b94-0d83-41c3-a234-3849f86ac690,根,,不可见,
a19f4885-4aed-47ef-b919-20e2903e9dc6,全株,,,
c7ea7c09-022b-4644-b7ef-802d22697fdd,叶,,不可见,
c7ea7c09-022b-4644-b7ef-802d22697fdd,树皮,,不可见,
c7ea7c09-022b-4644-b7ef-802d22697fdd,全株,,,
c7ea7c09-022b-4644-b7ef-802d22697fdd,木材,,不可见,
c7ea7c09-022b-4644-b7ef-802d22697fdd,茎;枝;芽,,不可见,
c7ea7c09-022b-4644-b7ef-802d22697fdd,茎,,,
c7ea7c09-022b-4644-b7ef-802d22697fdd,花,,不可见,
c7ea7c09-022b-4644-b7ef-802d22697fdd,果实（包括果柄）,,不可见,
c7ea7c09-022b-4644-b7ef-802d22697fdd,根,,不可见,
a6f5d367-8add-4d58-8451-b62a1cfe9965,种子,,不可见,
a6f5d367-8add-4d58-8451-b62a1cfe9965,种苗;组培苗,,不可见,
a6f5d367-8add-4d58-8451-b62a1cfe9965,叶,,不可见,
a6f5d367-8add-4d58-8451-b62a1cfe9965,树皮,,不可见,
a6f5d367-8add-4d58-8451-b62a1cfe9965,木材,,不可见,
a6f5d367-8add-4d58-8451-b62a1cfe9965,茎;枝;芽,,不可见,
a6f5d367-8add-4d58-8451-b62a1cfe9965,花,,不可见,
a6f5d367-8add-4d58-8451-b62a1cfe9965,果实（包括果柄）,,不可见,
1b660924-aaa4-40e0-bd3e-cc23c81ca752,全株,,,
3c6f20d2-f236-4fa1-acde-b961293fd627,叶,,,
3c6f20d2-f236-4fa1-acde-b961293fd627,茎;枝;芽,,,
74cf5ed2-b397-4781-b8e0-f4413b94edd6,种子,,,
74cf5ed2-b397-4781-b8e0-f4413b94edd6,种苗;组培苗,,,
74cf5ed2-b397-4781-b8e0-f4413b94edd6,叶,,,
74cf5ed2-b397-4781-b8e0-f4413b94edd6,全株,,,
74cf5ed2-b397-4781-b8e0-f4413b94edd6,茎;枝;芽,,,
74cf5ed2-b397-4781-b8e0-f4413b94edd6,花,,,
74cf5ed2-b397-4781-b8e0-f4413b94edd6,果实（包括果柄）,,,
74cf5ed2-b397-4781-b8e0-f4413b94edd6,根,,,
0ae74aa0-4e7a-49dd-a51e-40561a73a560,全株,,,
9bfe88a3-aea6-4848-8b10-a89c590ac3b2,全株,,,
f2ebcae1-4cd5-4d1c-aa2b-064d31e86820,全株,,,
1f0ab1f1-0718-4b56-8c3c-299fa6434702,全株,,,
96769544-d637-4055-878a-5be135a3774c,叶,,裸眼可见,
96769544-d637-4055-878a-5be135a3774c,茎;枝;芽,,裸眼可见,
96769544-d637-4055-878a-5be135a3774c,花,,不可见,
96769544-d637-4055-878a-5be135a3774c,果实（包括果柄）,,不可见,
e90286ca-0dc8-44d2-907f-8350a4e2a70d,全株,,,
57c8e366-606f-475d-897d-321415aced45,叶,,,
f864d8f1-21e4-432a-b01e-d593f657791a,种子,,,
f864d8f1-21e4-432a-b01e-d593f657791a,种苗;组培苗,,,
f864d8f1-21e4-432a-b01e-d593f657791a,叶,,,
f864d8f1-21e4-432a-b01e-d593f657791a,花,,,
f864d8f1-21e4-432a-b01e-d593f657791a,果实（包括果柄）,,,
f864d8f1-21e4-432a-b01e-d593f657791a,根,,,
a9cbd5c6-9c10-48e8-908f-72828ef8cba7,种子,,,
a9cbd5c6-9c10-48e8-908f-72828ef8cba7,种苗;组培苗,,,
a9cbd5c6-9c10-48e8-908f-72828ef8cba7,叶,,,
a9cbd5c6-9c10-48e8-908f-72828ef8cba7,茎;枝;芽,,,
a9cbd5c6-9c10-48e8-908f-72828ef8cba7,花,,,
a9cbd5c6-9c10-48e8-908f-72828ef8cba7,果实（包括果柄）,,,
a9cbd5c6-9c10-48e8-908f-72828ef8cba7,根,,,
34f4f8a1-7673-498d-adb5-0ee02bc59812,种子,,裸眼可见,
34f4f8a1-7673-498d-adb5-0ee02bc59812,种苗;组培苗,,裸眼可见,
34f4f8a1-7673-498d-adb5-0ee02bc59812,叶,,裸眼可见,
34f4f8a1-7673-498d-adb5-0ee02bc59812,茎;枝;芽,,不可见,
34f4f8a1-7673-498d-adb5-0ee02bc59812,花,,不可见,
34f4f8a1-7673-498d-adb5-0ee02bc59812,果实（包括果柄）,,,
34f4f8a1-7673-498d-adb5-0ee02bc59812,根,,不可见,
be8fea5c-a9f9-4c47-9f64-8c7da9b4ae45,种子,,,
be8fea5c-a9f9-4c47-9f64-8c7da9b4ae45,种苗;组培苗,,,
be8fea5c-a9f9-4c47-9f64-8c7da9b4ae45,叶,,,
be8fea5c-a9f9-4c47-9f64-8c7da9b4ae45,花,,,
be8fea5c-a9f9-4c47-9f64-8c7da9b4ae45,果实（包括果柄）,,,
be8fea5c-a9f9-4c47-9f64-8c7da9b4ae45,根,,,
651796aa-e474-480a-80ed-05c94cd23fe4,种子,,,
651796aa-e474-480a-80ed-05c94cd23fe4,种苗;组培苗,,,
651796aa-e474-480a-80ed-05c94cd23fe4,叶,,,
651796aa-e474-480a-80ed-05c94cd23fe4,茎;枝;芽,,,
651796aa-e474-480a-80ed-05c94cd23fe4,花,,,
651796aa-e474-480a-80ed-05c94cd23fe4,果实（包括果柄）,,,
651796aa-e474-480a-80ed-05c94cd23fe4,根,,,
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,种子,,,
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,种苗;组培苗,,裸眼可见,
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,叶,,裸眼可见,
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,茎;枝;芽,,不可见,
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,花,,不可见,
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,果实（包括果柄）,,裸眼可见,
6af1f7cf-abb4-4b31-9f43-17f065abcdf3,根,,不可见,
870a21af-3e36-443c-937c-92406fb121dc,茎;枝;芽,,,
7ef9d132-4e67-4cd8-951a-96e1569ac87a,树皮,,裸眼可见,
7ef9d132-4e67-4cd8-951a-96e1569ac87a,木材,,裸眼可见,
7ef9d132-4e67-4cd8-951a-96e1569ac87a,茎;枝;芽,,裸眼可见,
f2e26dd7-229b-44bd-b48c-926f20f01b2e,叶,,裸眼可见,
f2e26dd7-229b-44bd-b48c-926f20f01b2e,生长介质,,不可见,
f2e26dd7-229b-44bd-b48c-926f20f01b2e,鳞球茎（包括鳞茎/块茎/块根）,,裸眼可见,
f2e26dd7-229b-44bd-b48c-926f20f01b2e,茎;枝;芽,,裸眼可见,
f2e26dd7-229b-44bd-b48c-926f20f01b2e,根,,不可见,
3fce5eb0-7c5f-45fb-b737-32ddb831110b,种子,,,
3fce5eb0-7c5f-45fb-b737-32ddb831110b,种苗;组培苗,,,
3fce5eb0-7c5f-45fb-b737-32ddb831110b,叶,,,
3fce5eb0-7c5f-45fb-b737-32ddb831110b,茎;枝;芽,,,
3fce5eb0-7c5f-45fb-b737-32ddb831110b,花,,,
3fce5eb0-7c5f-45fb-b737-32ddb831110b,果实（包括果柄）,,,
3fce5eb0-7c5f-45fb-b737-32ddb831110b,根,,,
ed67f19b-f83a-4329-bbac-8a34e40face4,叶,,,
3fee8d61-c514-42a5-9f95-8a9dce614b0b,叶,,,
3fee8d61-c514-42a5-9f95-8a9dce614b0b,鳞球茎（包括鳞茎/块茎/块根）,,裸眼可见,
3fee8d61-c514-42a5-9f95-8a9dce614b0b,茎;枝;芽,,,
3fee8d61-c514-42a5-9f95-8a9dce614b0b,根,,,
f9f0bb2e-85e2-4e93-82d7-435ddbe55288,种子,,不可见,
f9f0bb2e-85e2-4e93-82d7-435ddbe55288,种苗;组培苗,,不可见,
f9f0bb2e-85e2-4e93-82d7-435ddbe55288,叶,,不可见,
f9f0bb2e-85e2-4e93-82d7-435ddbe55288,全株,,,
f9f0bb2e-85e2-4e93-82d7-435ddbe55288,茎;枝;芽,,不可见,
f9f0bb2e-85e2-4e93-82d7-435ddbe55288,花,,不可见,
f9f0bb2e-85e2-4e93-82d7-435ddbe55288,果实（包括果柄）,,,
f9f0bb2e-85e2-4e93-82d7-435ddbe55288,根,,不可见,
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,种子,,,
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,种苗;组培苗,,,
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,叶,,,
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,茎;枝;芽,,,
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,花,,,
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,果实（包括果柄）,,,
6a8ea2cc-4309-448c-b48b-f9f10b3edbc7,根,,,
030a61c9-fcca-4e4d-8920-29d66f4458b3,种子,,,
030a61c9-fcca-4e4d-8920-29d66f4458b3,种苗;组培苗,,,
030a61c9-fcca-4e4d-8920-29d66f4458b3,叶,,,
030a61c9-fcca-4e4d-8920-29d66f4458b3,茎;枝;芽,,,
030a61c9-fcca-4e4d-8920-29d66f4458b3,花,,,
030a61c9-fcca-4e4d-8920-29d66f4458b3,果实（包括果柄）,,,
030a61c9-fcca-4e4d-8920-29d66f4458b3,根,,,
86bb1dd2-b92e-4d94-8d4f-33b8777d915d,全株,,,
33d66014-148d-4a90-88c0-45f7fc41ad23,种子,,,
33d66014-148d-4a90-88c0-45f7fc41ad23,种苗;组培苗,,,
33d66014-148d-4a90-88c0-45f7fc41ad23,叶,,,
33d66014-148d-4a90-88c0-45f7fc41ad23,花,,,
33d66014-148d-4a90-88c0-45f7fc41ad23,果实（包括果柄）,,,
33d66014-148d-4a90-88c0-45f7fc41ad23,根,,,
e29de6c1-74de-4b4e-9d40-55839753a961,种子,,不可见,
e29de6c1-74de-4b4e-9d40-55839753a961,种苗;组培苗,,不可见,
e29de6c1-74de-4b4e-9d40-55839753a961,叶,,不可见,
e29de6c1-74de-4b4e-9d40-55839753a961,树皮,,不可见,
e29de6c1-74de-4b4e-9d40-55839753a961,木材,,不可见,
e29de6c1-74de-4b4e-9d40-55839753a961,茎;枝;芽,,不可见,
e29de6c1-74de-4b4e-9d40-55839753a961,花,,不可见,
e29de6c1-74de-4b4e-9d40-55839753a961,果实（包括果柄）,,不可见,
e29de6c1-74de-4b4e-9d40-55839753a961,根,,不可见,
e6a8d74e-a444-4231-aec1-bffcea543edd,种子,,,
e6a8d74e-a444-4231-aec1-bffcea543edd,种苗;组培苗,,,
e6a8d74e-a444-4231-aec1-bffcea543edd,叶,,,
e6a8d74e-a444-4231-aec1-bffcea543edd,茎;枝;芽,,,
e6a8d74e-a444-4231-aec1-bffcea543edd,花,,,
e6a8d74e-a444-4231-aec1-bffcea543edd,果实（包括果柄）,,,
e6a8d74e-a444-4231-aec1-bffcea543edd,根,,,
575c782b-ff82-47d1-9484-8f6e3a53111d,叶,,,
575c782b-ff82-47d1-9484-8f6e3a53111d,茎;枝;芽,,,
575c782b-ff82-47d1-9484-8f6e3a53111d,根,,,
ce5ed412-1e78-41fd-965f-71a10ea7864a,种子,,不可见,
ce5ed412-1e78-41fd-965f-71a10ea7864a,种苗;组培苗,,,
ce5ed412-1e78-41fd-965f-71a10ea7864a,叶,,不可见,
ce5ed412-1e78-41fd-965f-71a10ea7864a,木材,,裸眼可见,
ce5ed412-1e78-41fd-965f-71a10ea7864a,茎;枝;芽,,不可见,
ce5ed412-1e78-41fd-965f-71a10ea7864a,花,,不可见,
ce5ed412-1e78-41fd-965f-71a10ea7864a,果实（包括果柄）,,,
ce5ed412-1e78-41fd-965f-71a10ea7864a,根,,不可见,
c8af6805-78bb-4e70-b431-69fad05102c4,叶,,,
ae2c6089-c443-4f68-849a-a8298fa071e7,生长介质,种子,,
ae2c6089-c443-4f68-849a-a8298fa071e7,花,种子,,
ae2c6089-c443-4f68-849a-a8298fa071e7,果实（包括果柄）,种子,,
2efac029-bd6a-4e26-93d3-a53e1c0fec4c,全株,,,
b5457142-1e2a-4f52-821c-ba17fc75c69a,全株,,,
33aef924-78ab-4212-884e-d6d69ac58df5,全株,,,
f54e716c-8656-4452-83c4-3131a39cd94b,种子,,,
f54e716c-8656-4452-83c4-3131a39cd94b,种苗;组培苗,,,
f54e716c-8656-4452-83c4-3131a39cd94b,叶,,,
f54e716c-8656-4452-83c4-3131a39cd94b,茎;枝;芽,,,
f54e716c-8656-4452-83c4-3131a39cd94b,花,,,
f54e716c-8656-4452-83c4-3131a39cd94b,果实（包括果柄）,,,
f54e716c-8656-4452-83c4-3131a39cd94b,根,,,
f904f976-1b28-4b26-b9c5-65c8f2011797,全株,,,
095339f3-38da-4a16-a50c-6aa6c080e606,种子,,,
095339f3-38da-4a16-a50c-6aa6c080e606,种苗;组培苗,,,
095339f3-38da-4a16-a50c-6aa6c080e606,叶,,,
095339f3-38da-4a16-a50c-6aa6c080e606,全株,,,
095339f3-38da-4a16-a50c-6aa6c080e606,茎;枝;芽,,,
095339f3-38da-4a16-a50c-6aa6c080e606,花,,,
095339f3-38da-4a16-a50c-6aa6c080e606,果实（包括果柄）,,,
095339f3-38da-4a16-a50c-6aa6c080e606,根,,,
316e25dd-2f89-454e-8943-d14d687249eb,茎;枝;芽,,,
82d8c7a3-60bb-462f-be6f-95e0841441c8,叶,,,
82d8c7a3-60bb-462f-be6f-95e0841441c8,鳞球茎（包括鳞茎/块茎/块根）,菌丝,光学显微镜可见,
82d8c7a3-60bb-462f-be6f-95e0841441c8,茎;枝;芽,菌丝/子实体,裸眼可见,
82d8c7a3-60bb-462f-be6f-95e0841441c8,根,菌丝,光学显微镜可见,
cd4e8959-ba6e-454f-9356-069eafc3f97f,叶,,,
cd4e8959-ba6e-454f-9356-069eafc3f97f,木材,菌丝,裸眼可见,
cd4e8959-ba6e-454f-9356-069eafc3f97f,鳞球茎（包括鳞茎/块茎/块根）,菌丝,裸眼可见,
cd4e8959-ba6e-454f-9356-069eafc3f97f,茎;枝;芽,菌丝/子实体,裸眼可见,
cd4e8959-ba6e-454f-9356-069eafc3f97f,根,菌丝,裸眼可见,
5fa1b946-3617-4dd1-94b0-dc603cc275f4,叶,,,
5fa1b946-3617-4dd1-94b0-dc603cc275f4,生长介质,孢子,不可见,
5fa1b946-3617-4dd1-94b0-dc603cc275f4,鳞球茎（包括鳞茎/块茎/块根）,孢子/菌丝,裸眼可见,
5fa1b946-3617-4dd1-94b0-dc603cc275f4,茎;枝;芽,孢子/菌丝,裸眼可见,
5fa1b946-3617-4dd1-94b0-dc603cc275f4,根,孢子/菌丝,裸眼可见,
d4381a76-31cd-47b5-8cd5-5b6cbd344022,种子,,,
d4381a76-31cd-47b5-8cd5-5b6cbd344022,种苗;组培苗,,,
d4381a76-31cd-47b5-8cd5-5b6cbd344022,叶,,,
d4381a76-31cd-47b5-8cd5-5b6cbd344022,茎;枝;芽,,,
d4381a76-31cd-47b5-8cd5-5b6cbd344022,花,,,
d4381a76-31cd-47b5-8cd5-5b6cbd344022,根,,,
f64dbc7a-a0e3-4f42-b187-961a231f1d36,全株,,,
dd98eff0-2422-40ab-ad93-785094cee294,种子,,,
dd98eff0-2422-40ab-ad93-785094cee294,种苗;组培苗,,,
dd98eff0-2422-40ab-ad93-785094cee294,叶,,,
dd98eff0-2422-40ab-ad93-785094cee294,茎;枝;芽,,,
dd98eff0-2422-40ab-ad93-785094cee294,花,,,
dd98eff0-2422-40ab-ad93-785094cee294,果实（包括果柄）,,,
dd98eff0-2422-40ab-ad93-785094cee294,根,,,
bcd5c4e5-a9b4-4212-add6-b6f2f11c7ef4,种子,,,
bcd5c4e5-a9b4-4212-add6-b6f2f11c7ef4,种苗;组培苗,,,
bcd5c4e5-a9b4-4212-add6-b6f2f11c7ef4,叶,,,
bcd5c4e5-a9b4-4212-add6-b6f2f11c7ef4,茎;枝;芽,,,
bcd5c4e5-a9b4-4212-add6-b6f2f11c7ef4,花,,,
bcd5c4e5-a9b4-4212-add6-b6f2f11c7ef4,果实（包括果柄）,,,
bcd5c4e5-a9b4-4212-add6-b6f2f11c7ef4,根,,,
851f74c6-599f-482f-a92d-f2c3dc6bf67e,全株,,,
20483a56-1792-409d-980d-91981619144c,叶,,,
20483a56-1792-409d-980d-91981619144c,茎;枝;芽,,,
20483a56-1792-409d-980d-91981619144c,果实（包括果柄）,,,
9c7cb9f2-e5f7-41f2-9cf5-e665066f708a,叶,,,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,种子,孢子/菌丝/子实体,裸眼可见,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,种苗;组培苗,,,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,叶,孢子/菌丝/子实体,裸眼可见,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,树皮,孢子/菌丝/子实体,裸眼可见,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,木材,孢子/菌丝/子实体,裸眼可见,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,鳞球茎（包括鳞茎/块茎/块根）,孢子/菌丝/子实体,裸眼可见,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,茎;枝;芽,孢子/菌丝/子实体,裸眼可见,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,茎,,,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,花,孢子/菌丝/子实体,裸眼可见,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,果实（包括果柄）,孢子/菌丝/子实体,裸眼可见,
f6998020-7c8a-4f17-9d63-6dbf74e05b03,根,孢子/菌丝/子实体,裸眼可见,
5d384c30-d59f-42a9-9bc1-a5d0c6307e66,茎;枝;芽,卵/幼虫/若虫/蛹/成虫,裸眼可见,
2bf0755a-7d7c-448f-b487-5d1935cf5b40,木材,卵/幼虫/蛹/成虫,裸眼可见,
2bf0755a-7d7c-448f-b487-5d1935cf5b40,茎;枝;芽,卵/幼虫/蛹/成虫,裸眼可见,
e90bce95-4819-4f3c-9357-d665fe674582,全株,,,
b12386e8-400c-4dee-84e7-ff44155e1a1e,全株,,,
0bab8da4-ff62-48c0-b631-8e379cc9ac32,种子,,,
0bab8da4-ff62-48c0-b631-8e379cc9ac32,种苗;组培苗,,,
0bab8da4-ff62-48c0-b631-8e379cc9ac32,叶,,,
0bab8da4-ff62-48c0-b631-8e379cc9ac32,花,,,
0bab8da4-ff62-48c0-b631-8e379cc9ac32,根,,,
19f1ee6d-807b-4758-b482-50aa6fe59811,全株,,,
fec93d7e-97d6-4494-aebe-bfd162bcb484,种子,,,
fec93d7e-97d6-4494-aebe-bfd162bcb484,种苗;组培苗,,,
fec93d7e-97d6-4494-aebe-bfd162bcb484,叶,,,
fec93d7e-97d6-4494-aebe-bfd162bcb484,茎;枝;芽,,,
fec93d7e-97d6-4494-aebe-bfd162bcb484,花,,,
fec93d7e-97d6-4494-aebe-bfd162bcb484,果实（包括果柄）,,,
fec93d7e-97d6-4494-aebe-bfd162bcb484,根,,,
3ace4a19-3282-4eee-bc34-db0dce0384e1,种子,,,
3ace4a19-3282-4eee-bc34-db0dce0384e1,种苗;组培苗,,裸眼可见,
3ace4a19-3282-4eee-bc34-db0dce0384e1,叶,,裸眼可见,
3ace4a19-3282-4eee-bc34-db0dce0384e1,鳞球茎（包括鳞茎/块茎/块根）,,不可见,
3ace4a19-3282-4eee-bc34-db0dce0384e1,茎;枝;芽,,裸眼可见,
3ace4a19-3282-4eee-bc34-db0dce0384e1,花,,不可见,
3ace4a19-3282-4eee-bc34-db0dce0384e1,果实（包括果柄）,,不可见,
3ace4a19-3282-4eee-bc34-db0dce0384e1,根,,不可见,
6afc7b37-d42b-4d21-a554-29c2a2f68b94,种子,,,
6afc7b37-d42b-4d21-a554-29c2a2f68b94,种苗;组培苗,,,
6afc7b37-d42b-4d21-a554-29c2a2f68b94,叶,,,
6afc7b37-d42b-4d21-a554-29c2a2f68b94,花,,,
6afc7b37-d42b-4d21-a554-29c2a2f68b94,根,,,
aede330c-be26-4fa2-928f-0cdedf5b3138,全株,,,
626819ab-c9e6-4692-bac1-b4c32e489b32,种苗;组培苗,,裸眼可见,
626819ab-c9e6-4692-bac1-b4c32e489b32,叶,,裸眼可见,
626819ab-c9e6-4692-bac1-b4c32e489b32,茎;枝;芽,,不可见,
626819ab-c9e6-4692-bac1-b4c32e489b32,花,,裸眼可见,
626819ab-c9e6-4692-bac1-b4c32e489b32,根,,不可见,
d25e915a-b067-4062-9ae4-6bd05d5a0aee,全株,,,
a71cc83f-941f-4df5-b533-ba58309481ee,种子,,,
a71cc83f-941f-4df5-b533-ba58309481ee,种苗;组培苗,,,
a71cc83f-941f-4df5-b533-ba58309481ee,叶,,,
a71cc83f-941f-4df5-b533-ba58309481ee,花,,,
a71cc83f-941f-4df5-b533-ba58309481ee,根,,,
e61b9c6e-eed2-4fdf-a3d5-40213090e2b6,全株,,,
b2d7654b-ca92-42b1-9e4b-cf7373255515,种子,,,
b2d7654b-ca92-42b1-9e4b-cf7373255515,种苗;组培苗,,不可见,
b2d7654b-ca92-42b1-9e4b-cf7373255515,叶,,裸眼可见,
b2d7654b-ca92-42b1-9e4b-cf7373255515,茎;枝;芽,,裸眼可见,
b2d7654b-ca92-42b1-9e4b-cf7373255515,花,,,
b2d7654b-ca92-42b1-9e4b-cf7373255515,果实（包括果柄）,,不可见,
b2d7654b-ca92-42b1-9e4b-cf7373255515,根,,不可见,
3d12c2e1-346a-4622-83eb-5338d7190d28,种子,种子,,
3d12c2e1-346a-4622-83eb-5338d7190d28,叶,种子,,
